subject,stableAlpha,stableBeta,volatileAlpha,volatileBeta
5f24052ff93d7820d3b803f9,0.001288540255934,0.492014233916058,0.969728891463985,0.413452441942801
5f4c175e219f12824882c23d,0.0869456452380157,1.43120719938619,0.810698732565494,0.085752070346899
5f600669b846780f0fe45709,0.0739044501445884,6.52125941664772,0.391644027546642,0.673587279258944
5f60713e595007000a8e1da7,0.251885430797845,0.26617455240437,0.502093652783399,0.0716250159862316
5f983f3b00bbab0c4b28149a,0.0350095651164049,4.30552556007627,0.3067220181657,0.746892631621297
5fbfe145e52a44000a9c2966,0.728585858479088,0.723614708009409,0.945921557452459,0.398140568505354
5fff2877a99bcb65a14a223c,0.696400865062645,1.66816878106613,0.604474813570018,1.25018112878946
603d3e53d42711c0d0c38b30,0.734160481137452,4.19280352650489,0.532588770009051,0.259017975350591
606c6e9f7e86c0264ab3d7d8,0.184074740876191,2.15861348331234,0.75402254221238,0.596357219699995
60b531caec9b22e6e7dbe7c3,0.889802509601507,0.336563797359698,0.831518684090792,0.284491189625373
60df3a39f23b7c55e0669e7b,0.116110534875046,3.04527353586261,0.626520118261185,0.536715808685392
60f5fa2babd6c854f5b25542,0.244074697034857,0.32195715169452,0.21504467201195,0.112621319984431
60f6b8f8e574e14634ead43e,0.15708225548734,4.87275833039056,0.965340270795842,0.257632347885353
60f814d5348f2f80c0e60c3a,0.0603004649789223,1.82964119526198,0.593449336951208,0.868851066152635
614759cfe568048a1689b38a,0.177583183703642,3.51955406732573,0.372339325495542,0.713548491143205
615200d54efc832849db2259,0.0398804747524524,2.75589233533852,0.155394369477053,0.526309240774197
615a047f08d2a62e66315a7d,0.731047958316083,0.400582615903132,0.659821246887801,0.164553269291737
615de5ffd3c522eef3c49556,0.553989937130986,0.649744578836583,0.178221552203312,0.200445416065403
6167f106d8d301bd6433c8b1,0.947029757150384,0.860455229538096,0.429810012109647,0.609527555226139
6176b584db27cdcecc3896c8,0.172465485427876,2.38106408461418,0.542046481564131,0.0170911828909737
628781515f29a0394e23b15b,0.45647597006642,4.04296380834448,0.0969213381000982,1.38102612483947
630a8feaa8eef385f72dc1a5,0.506775098468525,1.4094552802766,0.249601950664466,0.150499286044042
633dbba020f607c3522b86ed,0.0114423011351689,1.48162719081895,0.0329796671670513,3.09738519213905
6393ebe98d06bc1ea32c873e,0.661611182239569,0.921256527128741,0.512657676001419,0.531349005021804
63d79fcd741f9cfb2f87152f,0.109712871841404,0.113075398349046,0.425220017764553,0.0580778101833323
63fc721b7b73b5da09e9e8b6,0.0369809434072907,0.490061823158026,0.0871230561333769,0.526627589491046
63fcb689de890413dd0dbfac,0.0809937710090543,5.36073849074142,0.607832277156996,0.495556670022694
64971e71ba666687996c6072,0.25497998775134,4.72481854173207,0.561178563322825,1.05276418414616
65009bb558fc0e0a94a4904f,0.710278741825356,0.512728963572246,0.0516844671602906,0.416605061559827
652408b110c19343a504c45a,0.19813904083173,1.6978985901606,0.0170347607404236,1.06264837884244
65257c1a7780ceee7f6ef9bd,0.419504723263534,0.0697591606172878,0.922753529945946,0.229088463300946
653d14bc14d143d888af01b0,0.0269034984050573,5.45593367714578,0.19321586524965,0.821156048860484
65537e14439274fe5036b4d2,0.605102468202469,0.614531164904067,0.0154483076863208,0.920873235392371
655637f17255cd12d40496e5,0.383183439632174,0.930282899961484,0.432070071280734,0.679675273539245
656701f5bc72801e72a8b8fd,0.053318148594312,6.40942265474657,0.0835612227373534,2.20330130604184
657214e072730da7c05da41b,0.318983595430716,0.0319662330324633,0.0160237433699315,0.427161010518566
659ecd99cbaea58e46b35186,0.087880796820945,7.0700580125824,0.2740671841016,1.80287046923069
65ca3273c5af74f8349914a3,0.560915010779067,4.68259046775279,0.462122711933823,1.85354871906221
65cf6d8a589a67afcab54e6f,0.0526565130251612,6.69476091446281,0.574662927196986,0.617494239426799
65f9ad9041f0b16004a4e76d,0.0725127498275649,6.22603785288079,0.687319510592082,0.0737487928644645
65fad673a546ab14baf2f8d3,0.775206713448565,0.955618312702642,0.704142555599485,0.336698631528358
661564c766603e80ca4c3184,0.267443256850721,4.95524275685944,0.505847859400997,0.830109312281423
662e3e72d494903379b6956a,0.0366614983638764,2.55461388456607,0.871033047695172,0.428147412318657
6633bd3bc5ec5e52e25592a4,0.0252256039600486,1.21287507687579,0.210449193138001,0.27355841462919
6638303cf5ee6665baa3ebe6,0.184904743730636,3.62279295724368,0.85870616307158,0.484385560695415
663a28078139647b4663d09f,0.0370212363336368,1.85430589015143,0.267446454776207,0.479190919780401
663a5bf9e6694a8470b85812,0.0965600826635531,0.242618749295751,0.793729674266095,0.318373327963334
663a6a13c0b6b4aff21552f8,0.157641273231897,6.67596905668357,0.0236485860282313,2.42662140274573
664b44d8a11f1bcbba9e0494,0.434863840302718,2.94296088999849,0.659805147904528,0.610103715207874
664dec9ae88f5590ec354d64,0.151120866663666,3.63336977669814,0.0436558037545379,3.24393955812302
6650a55192a38d94f461f42e,0.513554871380115,0.0182790445092327,0.00275713755663383,0.483753286003785
6659fa442c09453f80c77223,0.775391243373761,0.626698006531665,0.9263161484234,0.928200335708493
6661b411ef637d8530443af6,0.736673560114713,0.114613176023858,0.909852318514019,0.181930949516097
666306b0bf2de127943c419f,0.240237062754358,2.98108438367652,0.775069073115229,0.502786407374855
66644f7feb0727f0260cb37e,0.230976727481944,1.74311560974587,0.0247704982047948,1.32619379226818
6665fdcffb9c8e828cd159cd,0.0830527918468172,6.76852350764923,0.0296605321411778,1.98818782745746
66684c954972a5f29265f044,0.555852665171794,1.24311594815721,0.318428558932342,0.859638897638302
66696d2d8d051ddfdf29d53c,0.559602939713233,7.92201091004603,0.835417633230575,0.336213419832707
6670687c2a93686aaa3ea236,0.976068481992832,0.578696483492927,0.620550997076542,0.391652857120429
6672e6b02916e61a88d5aa27,0.241732494642791,3.01077190144566,0.0146060458842097,1.96385419849045
6677be3022288c5eff9880c0,0.940680513177098,0.436071148194067,0.260504685804313,0.109100899204839
667a9bdad0e1a943ee3d04bb,0.360619645766944,8.11978133493507,0.0226840273741004,3.63619280744968
667ad3a189817cf129ae61e6,0.00907992199046521,0.490964442001488,0.923518115352697,0.416459138456032
667eba97a530c308f48c8846,0.40944035275061,0.698770606839339,0.02054736977887,0.629484189289249
6680585a70daab105348de33,0.0413252651195007,4.04589507709436,0.519981860203063,1.20919226671327
6682a96fa1b047912fd35ee4,0.061498186254686,4.15627879653078,0.369769766886782,1.822864635568
6682ee252b9b96ebe15d45a2,0.424222247122107,0.0751155590755301,0.0217721632464722,1.06275333237955
6686f834fd4c9f0bdb7bc8b8,0.0835855418993149,2.40056885233136,0.0278495880399186,1.62105293902726
66878cd25fe34e69feb1a7bf,0.494135793022114,0.0515813562627836,0.364638714786296,0.148503466843845
66897636a0f86915fe5e1530,0.567821180492345,1.36088838754727,0.519457731074987,0.0433238776075571
66904bbd1eb9bb790b9b0f6f,0.0232088029537095,0.476510364549848,0.397238052769998,0.110463132346063
6694158481df62fee041a342,0.948610684818108,0.225108017393723,0.0739437394954496,0.821069827876529
6696779ebd9dd2bffcae77e3,0.887360728159232,0.737799696540331,0.912476439201337,0.284485401942382
669d47222509473ba228f699,0.238066144407612,4.04194520944028,0.00121663282877814,0.49271353126862
66a250c5cfb4c9802675c786,0.632824070070425,0.0436943346449945,0.866174022572157,0.290417127830039
66a273a203ce699ef26e3001,0.128514403011848,3.35853977405801,0.447843344993844,1.52774430355332
66a35a270f8a87a16e4ce1a5,0.0232556068426556,5.96737185968689,0.0352336506037551,0.945292324547763
66a500f84bfa0407569849b6,0.138027025508759,1.98971558655964,0.611299327716377,0.736683881362263
66a667f605982fe0819124a1,0.897677231492319,0.625468577445634,0.759557182254153,0.457887942623881
66a7cf3480e5c2088515ba0b,0.123216264722249,7.19359386222381,0.500033731057108,1.57623471854097
66a9ccaedca027274ff02bf9,0.0194062712683156,3.04004192467647,0.688984413308482,0.361686737324853
66ab8af02b6e08c60de6710e,0.161682840577667,1.37906698118027,0.603919961605807,0.22331311931506
66b246951b9aefec80b7158a,0.401838723350256,0.0276926074934688,0.500674590626745,0.419870600920862
66c20b634a3b292d25596fbc,0.215785552689802,6.39715436502505,0.123789710468686,0.283926617823617
66c9db338e03f4445caca660,0.0539369057356317,4.01711241739726,0.7045671844566,0.174744871527262
66cecaedfdf1fe2c010e9a3e,0.0169176379556835,4.51167230059732,0.44558716378565,1.0431726516015
66d0b1c2d231b72256413155,0.110525067160973,0.544555493829033,0.144864889786308,0.776276527731611
66d450d116aa59a3161adf97,0.333144546039913,0.249759041608633,0.735763974837582,0.100671639134296
66d5b6dbcd62cc64014debdc,0.855854839914786,0.286274114322724,0.377873417396264,0.0379572472161899
66d5c9478a1903142fa4a5fa,0.165012030077949,1.57810687198822,0.970078744754959,0.574935920296705
66d8e4c119fbcd2677d4eeba,0.0737597952922686,8.4043821574204,0.921201845804876,0.313563537480213
66e274e2623e37c2a24b2c2f,0.0133248382145828,0.802384037739445,0.482900820408505,0.740332878747045
66edfe8c2f61966a5596e3a1,0.278113886429825,0.0685766015662163,0.901234984455427,0.205103129601329
66f8d7408fccde0b97494205,0.423422832872406,0.934410294070562,0.823533174127065,0.114550846925478
670d4ad91991113d6b0eb6c2,0.0152786484300825,0.562756661728396,0.908859112671988,0.218433773183725
6710c4cf3a160f87690ff9e8,0.0925589032839536,0.119605938650276,0.655147711006984,0.0377749240464195
6712804f78b088e3bc9c7ba5,0.161309615126847,0.280030268795878,0.865256054480311,0.0804105985068411
6715530e0beb5c265f052147,0.0351284952709426,0.44126164393419,0.0101336789275347,0.489746875123064
6717facf8187e52bf0861ca2,0.930417980532109,0.641250126718691,0.981853041589253,0.501195363469371
6719141c7acadf0601ba861f,0.012947471962454,3.4309362684994,0.721447085491254,0.274805725571406
671918108a6005e58ee3949c,0.0235067946892087,0.512372632916337,0.0118538883098089,0.495350124177486
671cb7f3bf9ca032aba0407f,0.0794919903596847,0.235470840325482,0.0108411258123282,1.03610442640864
671ccd472389ecce30562f88,0.685190949202232,3.92286465083646,0.85601442845299,1.21555335485286
671d0e15c134a5355de39a6d,0.21094139315063,4.74698191596499,0.0635216976514761,2.73248784981703
671e351c16d5dfeddc25bfe4,0.938703696905315,0.216429604233987,0.0157055398784837,1.0838960445583
6720fa27cc48d1e0ab136ec1,0.109705220580032,3.08435537957803,0.94092116027962,1.34989182954259
672628f1dd186b536530f278,0.00319711111985357,0.49316759081628,0.68175915430751,0.0331375625444997
672a211f3489604fb5e62d35,0.0899914465665228,0.612869487269729,0.39969288705197,0.170417677436831
672a315f5ffd0405912274c1,0.0374844737477857,3.0255340951314,0.0280839356032934,1.92024307979219
672cca1751c2ada483f2b936,0.00100008269414687,0.395806311599297,0.403891019686084,0.0209473642895822
672e24954a013f930208aaef,0.0279505471372844,7.91607363751274,0.00443093560520632,0.484958676157437
672ed17adbe86b0a33526e8b,0.0139233189568774,0.966694035231852,0.752796450558708,0.112168468264772
672f7b856c1ce6995a666bc6,0.678166405712197,0.679065048380575,0.934501394074777,0.456385764682485
6731b9370d1b6f7ca55e0959,0.502716383380231,4.42680554977565,0.475605602744669,0.754416389638268
6731cef4aea51c98d72aa3c7,0.412632085495212,2.10441489584268,0.55605524665568,0.141094342217403
6731d652c0f5542c912b8bf7,0.0152124135953491,0.449465573980615,0.476870460362747,0.0158794532010209
6734fdd603f8352bd2ebed35,0.321213184150333,0.297311771838693,0.257220397950647,0.333438136489009
6735b2a6112cf17b7b8df8d1,0.463905784471341,4.04558532566576,0.241573479260619,0.615344803145294
6737268a1f39ec75f65e1710,0.187299506604328,1.46729611592771,0.212360924651771,1.16886159529129
6738c218706186b3fe8e8f56,0.0540337815009766,5.23664440747646,0.4626985799631,1.05986393796069
673b694b8d15e20276e3ce1a,0.642620378341346,1.3584517905018,0.973869323097881,0.662937794642046
673c2a28a9dcb6065372da0b,0.0966456756749936,0.315847941380732,0.785216441052645,0.610702599791571
673f7c392d58dfa2121c85da,0.600126292060195,0.0443324910809963,0.0017093005065772,0.496567582157159
673fa52a23ea446026f0d8f1,0.00195894263152407,0.491422655946332,0.535020824450093,0.032856385136249
6740e6fd8d6a08564439533b,0.715837239313272,0.751488269953346,0.636506543848083,0.369620293639176
6740fd7385a9299cf29bdf96,0.00100012274582435,0.426298783565568,0.738378414279303,0.0946602305916263
67410901eabe995471a42192,0.0332180928910778,3.47366844980951,0.782793610405495,0.759143366853104
67417f2133472ff294734562,0.659136179251062,0.0761210812987778,0.950925579721286,0.275099312385385
67430c9cce2366e644146584,0.0411134984299709,6.64804095133875,0.46720237319509,1.05868669552261
67437e74171ce81747309117,0.28811376096347,0.160663811232239,0.344617071297254,0.422045361124337
6745d8ba436b1416f92aa9b8,0.389029256474901,0.180283959758889,0.726516976560781,0.32533668498897
674cf1b47d6743e2ea091d98,0.95644177227015,0.252768735965029,0.354959171590338,0.161404784871968
674d9c357a6ec0b5527bd359,0.0113631664672438,1.09424739779072,0.00907448645018056,0.65919496793288
674da5296d8cc775b40c8311,0.77002065899788,2.79727122580863,0.67583218421988,1.01088913615675
674f25861382e787ce09390f,0.0787915978770818,1.413792570616,0.835105880009161,0.461159038753072
6750d9caa6227fc1b528de1c,0.0787201199362361,3.88635077053638,0.746389882325775,0.486170938373465
6751b35e2ea9ab39c5c6aa77,0.00302207728450797,0.490278325200256,0.950314138574102,0.252327751560331
67535ee5aa09895cb0d96a32,0.425609590806924,1.40136491955526,0.816803276383503,0.211938499408206
675467f9905502ad1af13502,0.665001905825619,5.56048603206846,0.949242606523172,0.248065142818604
675843ababf1f9a911044bfa,0.485601695389323,0.0822842351150961,0.984032224341086,0.492285032305747
67589ab504156780357d45a0,0.214131155840729,0.636238529277626,0.925462540500196,0.467651914149237
675b566662337f54d9e25c18,0.0255172155894607,3.06005985250962,0.00298960474453059,0.485256536823943
675d61c63a00cb308be414f7,0.163240552926153,11.8927701991349,0.923595280416142,1.18156330596109
675edbf0e6e6dcd1d0a8657a,0.126533685173086,2.79034194330974,0.765067435024202,0.736666065357555
6760fc39e500c1460db49e00,0.161441993048366,4.12243111791534,0.218271282015979,1.4960335032817
6762c31d8274c84533ad544a,0.10375535683589,2.58951977085235,0.855678838707991,0.231528551957842
6762eda63e31c60cc4d2245a,0.403113223720402,2.08437590051589,0.994269291357729,0.969239138161125
676509fb5a5585be2b3dff48,0.488042495343795,1.15806540349595,0.786811677512276,0.769324572369823
67672e1ed768795b38f661c1,0.80984179166483,0.0922900171331815,0.165329176927752,0.0697896882689761
676a26808933f1e638ee0d09,0.166679565108262,2.86337399483053,0.0261072274103615,1.2237177955782
6774057dc3198df1ab5f92ff,0.278522553140828,4.45122007389809,0.404447527293422,0.0245140673454789
6777cc0c011dfc500957e67c,0.0481881681042375,4.52289026736634,0.0181145187491211,2.89961459441916
6783bfe248970f1ee86af652,0.678278586860269,0.176149828013709,0.0030541497620797,0.479767793556169
6786866d56f20a7d51004ee2,0.25342975719131,1.57831481371214,0.791074894065396,0.661817887150909
